property_name,property_type,address,area,year,floors,developer,transaction_count,image_url,region,district,code
Manulife Place,Office,348 Kwun Tong Road,"35,705 - 36,401ft² approx",2018 Year,24 Floor(s),SUNTONE KB (Hong KongSAR) Limited /MAPLETREE INVESTMENTS,2,https://hkis.centanet.com/oir/en3SfvIqenMiIDZVSEpITldLSldIQlVITko7OD5COT47S0JOODhCO0o8Sj48TE8_OU85T0tCTVQQCh8d.jpg,Kowloon,Kwun Tong,WS032
Mai Tower,Industrial,132 Wai Yip Street,,1964 Year,10 Floor(s),,,https://hkis.centanet.com/oir/XVr1WdUNXVQUExlyb21sb3BtanBtbnJpbW5rbnM3LTo=.jpg,Kowloon,Kwun Tong,WS032
Lico Industrial Building,Industrial,324 Kwun Tong Road,,1966 Year,9 Floor(s),,,https://hkis.centanet.com/oir/WV7xXdEJWVAQFx12a2lobXRpbXRpbXZtYGhpYXczKT4=.jpg,Kowloon,Kwun Tong,WS032
Kwun Kee Tailor Industrial Centre,Industrial,120 Wai Yip Street,,1978 Year,12 Floor(s),,3,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhpanVpaHVoa3dsa2lsa3YyKD8=.jpg,Kowloon,Kwun Tong,WS032
4 Tai Yip Street,Industrial,4 Tai Yip Street,,1974 Year,6 Floor(s),,,https://hkis.centanet.com/oir/XFv0WNQMXFUVEhhzbmxtaHFsZHFtbXNpbGtvZHI2LDs=.jpg,Kowloon,Kwun Tong,WS032
Draco Industrial Building,Industrial,46 Lai Yip Street,,1981 Year,14 Floor(s),,1,https://hkis.centanet.com/oir/X1j3W9cPX1YWERtwbW9ubXJubXJvbHBra25pbHE1Lzg=.jpg,Kowloon,Kwun Tong,WS032
Gloria Weaving & Knitting Factory,Industrial,1 Tung Yuen Street,,,7 Floor(s),,,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhoYHVobnVqYHdqa2hrbnYyKD8=.jpg,Kowloon,Kwun Tong,WS032
Argyle Centre Phase I,Office,688 Nathan Road,"200 - 15,774ft² approx",1982 Year,21 Floor(s),Hang Lung Properties Limited,26,https://hkis.centanet.com/oir/EBe4FJhAEBlISlw_IiAiID0gIz0hIj9TIiYmVSAmIighI1EkJFYgKCIlISEpUiUhKSNUJSEiUj56YHc=.jpg,Kowloon,Mongkok,WS020
Chung Kiu Commercial Building,Office,47-51 Shantung Street,"3,099 - 6,254ft² approx",1977 Year,24 Floor(s),,13,https://hkis.centanet.com/oir/YWbJZekxYWg5Oy1OU1FQVExQU0xQV05QUVRWVlFPCxEG.jpg,Kowloon,Mongkok,WS020
Golden Era Plaza,Office,39-55 Sai Yee Street,"5,580 - 9,360ft² approx",1999 Year,25 Floor(s),,13,https://hkis.centanet.com/oir/aW7BbeE5aWAxMyVGW1lYXERYW0RYX0ZYWVxeXlFHAxkO.jpg,Kowloon,Mongkok,WS020
Dundas Square,Office,43 Dundas Street,"2,069 - 3,042ft² approx",1996 Year,22 Floor(s),,10,https://hkis.centanet.com/oir/a2zDb-M7a2IzMSdEWVtZW0ZbWEZaWUQpW1heXC1ZU1pZLS9fXFhSUl1cXFwqU1JfLV8uKS5YL0UBGww=.jpg,Kowloon,Mongkok,WS020
Sincere House,Retail,83 Argyle Street,,,,,10,https://hkis.centanet.com/oir/HRq1GZVNHRRPWEkyLy0vLTAtJDAvJDIpL1wqWSUsKyhbLV8pLV8sJSkrJFkkX19ZKSwuWVgsKTN3bXo=.jpg,Kowloon,Mongkok,WS020
Richmond Commercial Building,Office,107-111 Argyle Street,"3,091 - 3,166ft² approx",1994 Year,26 Floor(s),,6,https://hkis.centanet.com/oir/Q0TrR8sTQ0obGQ9scXNydW5zcm5xdGxyc3VydHdtCRME.jpg,Kowloon,Mongkok,WS020
Nathan Centre,Office,580-0 Nathan Road,,1982 Year,24 Floor(s),,8,https://hkis.centanet.com/oir/bGvEaOQ8bGU0NiBDXlxdWUFdXkFdWkNdXFlUXFlCBhwL.jpg,Kowloon,Mongkok,WS020
Sino Centre,Office,582-592 Nathan Road,"4,643 - 5,146ft² approx",1979 Year,21 Floor(s),Sino Land Company Limited,7,https://hkis.centanet.com/oir/bmnGauY-bmc2NCJBXF5fW0NfXENfWEFfXltWX1hABB4J.jpg,Kowloon,Mongkok,WS020
Prosperity Centre,Office,982 Canton Road,"389 - 2,118ft² approx",1996 Year,25 Floor(s),K. Wah Properties (Holdings) Limited,6,https://hkis.centanet.com/oir/am3CbuI6amMyMCZFWFpbX0dbWEdbXEVbWl9SW1hEABoN.jpg,Kowloon,Mongkok,WS020
Wealth Commercial Centre,Office,42-56 Kwong Wa Street,"239 - 4,320ft² approx",1993 Year,28 Floor(s),Henderson Land Development Company Limited,9,https://hkis.centanet.com/oir/bGvEaOQ8bGU0NiBDXlxdWUFdXkFdWkNdXFlUX1pCBhwL.jpg,Kowloon,Mongkok,WS020
Hua Chiao Commercial Centre,Office,678 Nathan Road,"3,414 - 6,552ft² approx",1997 Year,21 Floor(s),,6,https://hkis.centanet.com/oir/REPsQMwURE0cHghrdnR1cml0dWl2c2t1dHJ1cXVqDhQD.jpg,Kowloon,Mongkok,WS020
Ginza Plaza,Office,2 Sai Yeung Choi Street South,"4,357 - 5,699ft² approx",1996 Year,24 Floor(s),Sun Hung Kai Properties Limited,4,https://hkis.centanet.com/oir/ZmHOYu42Zm8-PCpJVFZXU0tXVEtXUElXVlNRUVFIDBYB.jpg,Kowloon,Mongkok,WS020
Silvercorp International Tower,Office,707-713 Nathan Road,"565 - 4,650ft² approx",1994 Year,24 Floor(s),Capital World Investments Limited,1,https://hkis.centanet.com/oir/fnnWevYufncmJDJRTE5PT1NPTlNPT1FLR0dIR1A0Ljk=.jpg,Kowloon,Mongkok,WS020
Langham Place,Retail,8 Argyle Street,,,,,2,https://hkis.centanet.com/oir/CwyjD4NbCwJZTl8kOTs5OyY7MiY5MiRKSTk7Tk9JO01OSjk_Pz09STg4Sk44ODM5SDpJOkg4MiVhe25s.jpg,Kowloon,Mongkok,WS020
Langham Place,Office,8 Argyle Street,"15,048 - 17,398ft² approx",2004 Year,59 Floor(s),Great Eagle Holdings Limited,2,https://hkis.centanet.com/oir/f3jXe_cvf3YnJTNQTU9OTlJOT1JOTlBKRkZJR1E1Lzg=.jpg,Kowloon,Mongkok,WS020
Omega Plaza,Office,32-34 Dundas Street,"3,098 - 6,966ft² approx",1993 Year,23 Floor(s),Sino Land Company Limited,2,https://hkis.centanet.com/oir/QEfoRMgQQEkYGgxvcnBxdm1wcW1yd29xcHZxdnZuChAH.jpg,Kowloon,Mongkok,WS020
655 Nathan Road,Office,655 Nathan Road,"3,600 - 8,145ft² approx",1966 Year,29 Floor(s),,1,https://hkis.centanet.com/oir/Z2DPY-83Z24_PStIVVdVV0pXVEpWVUhRIyUhVlQlJVZXUFNTIyFfJSMkIiNUVlYmV15UUiRWVEkNFwA=.jpg,Kowloon,Mongkok,WS020
Gala Place,Office,56 Dundas Street,"17,810 - 18,757ft² approx",1975 Year,25 Floor(s),Hang Lung Properties Limited,7,https://hkis.centanet.com/oir/T0jnS8cfT0YXFQNgfX9-eWJ_fmJ9eGB-f3l-eXZhBR8I.jpg,Kowloon,Mongkok,WS020
Chow Tai Fook Commercial Centre,Office,580 Nathan Road,"5,057ft² approx",1997 Year,23 Floor(s),New World Development Company Limited,1,https://hkis.centanet.com/oir/bmnGauY-bmc2NCJBXF5cXkNeXUNfXEFeLCwrW1ktXlxdVi1aV15XLC9bKFpfKFotKCpeXVtZWkAEHgk=.jpg,Kowloon,Mongkok,WS020
Win Century Centre,Office,2 Mong Kok Road,"860 - 5,000ft² approx",1997 Year,22 Floor(s),Appearance Estate Limited,,https://hkis.centanet.com/oir/BAOsAIxUBA1cXkgrNjQ2MCk0Nik0PCswQTU9MzM8NEAxPTYwNDxGRkc0RUdGQDU0NkczRzdCPSpudGFj.jpg,Kowloon,Mongkok,WS020
Hollywood Plaza,Office,610 Nathan Road,,1984 Year,24 Floor(s),Hang Lung Properties Limited,19,https://hkis.centanet.com/oir/bmnGauY-bmc2NCJBXF5fW0NfXENfWEFfXltZV19ABB4J.jpg,Kowloon,Mongkok,WS020
Wai Fung Plaza,Office,664 Nathan Road,"4,000 - 5,968ft² approx",1984 Year,21 Floor(s),Central Development Limited,1,https://hkis.centanet.com/oir/TknmSsYeTkcWFAJhfH5_eGN-f2N8eWF_fnh_eXdgBB4J.jpg,Kowloon,Mongkok,WS020
"Office Tower One, Grand Plaza",Office,639 Nathan Road,"17,382 - 17,713ft² approx",1986 Year,23 Floor(s),,7,https://hkis.centanet.com/oir/b2jHa-c_b2Y3NSNAXV9eWkJeXUJeWUBeX1pYV15BBR8I.jpg,Kowloon,Mongkok,WS020
"Office Tower Two, Grand Plaza",Office,625 Nathan Road,"4,670 - 7,546ft² approx",1976 Year,20 Floor(s),,5,https://hkis.centanet.com/oir/bGvEaOQ8bGU0NiBDXlxdWUFdXkFdWkNdXFlbVF5CBhwL.jpg,Kowloon,Mongkok,WS020
Righteous Centre,Office,585 Nathan Road,"384 - 2,590ft² approx",1996 Year,26 Floor(s),Henderson Land Development Company Limited,6,https://hkis.centanet.com/oir/bGvEaOQ8bGU0NiBDXlxdWUFdXkFdWkNdXFlUXVhCBhwL.jpg,Kowloon,Mongkok,WS020
38 Plaza,Office,38 Shantung Street,"1,985 - 3,514ft² approx",1998 Year,18 Floor(s),,1,https://hkis.centanet.com/oir/FRK9EZ1FFRxNT1k6JyUnJTglJjgkJzolUVMsJydUUSQsUyUhUyMtLCRWVFNWJFQlIiVTVlchUDt_ZXI=.jpg,Kowloon,Mongkok,WS020
Kowloon Investment Building,Industrial,8 Bute Street,,1973 Year,12 Floor(s),,33,https://hkis.centanet.com/oir/cnXadvoicns7PDZdQEJAQ19CQF9CR11EQTE3S0Q2NENHMEJGNDFBM0ZGQEs0S0VLNEpBN0U2M1wYAhcV.jpg,Kowloon,Prince Edward,WS019
Belgian Bank Building,Office,721-725 Nathan Road,"2,661 - 5,552ft² approx",1977 Year,17 Floor(s),Rich Treasure Development Limited,8,https://hkis.centanet.com/oir/FhG-Ep5GFh9OTFo5JCYkJjsmJTsnJDkjUCMmJyEkIlVSLiYiVCAhVCNSJyYkVCMgL1AiVVdTJDh8ZnE=.jpg,Kowloon,Prince Edward,WS019
Allied Plaza,Retail,760 Nathan Road,,,,,5,https://hkis.centanet.com/oir/ERa5FZlBERhDVEU-IyEjITwhKDwjKD4lJCknJVclKFVVJCIlISUhUyglKCIjI1QkJ1cjIShSIz97YXY=.jpg,Kowloon,Prince Edward,WS019
Pioneer Centre,Office,750-758 Nathan Road,"8,968 - 22,137ft² approx",1995 Year,25 Floor(s),,5,https://hkis.centanet.com/oir/dHPccPwkdH0sLjhbRkRFRVlFRVlERltNRUFCTFo-JDM=.jpg,Kowloon,Prince Edward,WS019
Summit Insurance Building,Office,789 Nathan Road,"3,568 - 4,955ft² approx",1984 Year,14 Floor(s),Hsin Chong Properties Limited,3,https://hkis.centanet.com/oir/TEvkSMQcTEUUFgBjfnx9eWF9fmF-eGN9fHl1fHliBhwL.jpg,Kowloon,Prince Edward,WS019
China Paint Building,Industrial,1163 Canton Road,,1963 Year,9 Floor(s),,3,https://hkis.centanet.com/oir/CA-gDIBYCAFBRkwnOjg6OCU4MSU4PydLTDo9Sz1NPD1OPjE8MUk6SU4_OTw8TTE9S0s9TjxJSiZieG1v.jpg,Kowloon,Prince Edward,WS019
Grand Century Place II,Office,193 Prince Edward Road West,"20,816 - 26,067ft² approx",1997 Year,21 Floor(s),"Sun Hung Kai Properties Limited, Kowloon-Canton Railway Corporation",2,https://hkis.centanet.com/oir/fnnWevYufncmJDJRTE5PT1NPT1NOTFFHT0tNSVA0Ljk=.jpg,Kowloon,Prince Edward,WS019
Fuk Chiu Factory Building,Industrial,20 Bute Street,,1972 Year,13 Floor(s),,1,https://hkis.centanet.com/oir/UlX6VtoCUlsbHBZ9YGJjZ39iZ39iZH1nZmthZHw4IjU=.jpg,Kowloon,Prince Edward,WS019
Henley Industrial Centre,Industrial,9-15 Bute Street,,1991 Year,14 Floor(s),,2,https://hkis.centanet.com/oir/VFP8UNwEVF0dGhB7ZmRlYXlkYXlkYnthYG1gY3o-JDM=.jpg,Kowloon,Prince Edward,WS019
Grand Century Place I,Office,193 Prince Edward Road West,,1997 Year,21 Floor(s),"Sun Hung Kai Properties Limited, Kowloon-Canton Railway Corporation",1,https://hkis.centanet.com/oir/f3jXe_cvf3YnJTNQTU9OTlJOTlJPTVBGTkpMSVE1Lzg=.jpg,Kowloon,Prince Edward,WS019
Fuk On Factory Building,Industrial,1123 Canton Road,,1971 Year,13 Floor(s),,1,https://hkis.centanet.com/oir/VlH-Ut4GVl8fGBJ5ZGZnY3tmY3tmYHljYm9nZng8JjE=.jpg,Kowloon,Prince Edward,WS019
Famous Horse Centre,Industrial,1145-1153 Canton Road,,1980 Year,13 Floor(s),,,https://hkis.centanet.com/oir/W1zzX9MLW1ISFR90aWtqaXZrbnZqbXRoYmtja3UxKzw=.jpg,Kowloon,Prince Edward,WS019
Prince Edward The Lamma City,Office,761 Nathan Road,"2,087 - 2,184ft² approx",2003 Year,19 Floor(s),YU TAI HING Company Limited,3,https://hkis.centanet.com/oir/S0zjT8MbS0ITEQdkeXt6fmZ6eWZ5f2R6e35ye3llARsM.jpg,Kowloon,Prince Edward,WS019
Sunbeam Plaza,Industrial,1155 Canton Road,,1993 Year,20 Floor(s),,3,https://hkis.centanet.com/oir/U1T7V9sDU1oaHRd8YWNiYX5jZn5iZXxgamNkZH05IzQ=.jpg,Kowloon,Prince Edward,WS019
Arran Tower,Industrial,7 Arran Street,,1963 Year,8 Floor(s),,2,https://hkis.centanet.com/oir/UFf4VNgAUFkZHhR_YmBhYX1gZn1iaX9jZWRjZH46IDc=.jpg,Kowloon,Prince Edward,WS019
"Kowloon Investment Co. Ltd., Fty Bldg (No.18 Bute Street)",Industrial,18 Bute Street,,,5 Floor(s),,,"/_ipx/q_80,s_220x165/images/no-photo.png",Kowloon,Prince Edward,WS019
Brill Plaza,Industrial,84 To Kwa Wan Road,,1983 Year,11 Floor(s),,6,https://hkis.centanet.com/oir/FhG-Ep5GFh9fWFI5JCYkJTsmLjsnIjkkJCEkLyAiIVchICQiVFMlVFMhUFVVJCEkIlRXI1IuIDh8ZnE=.jpg,Kowloon,To Kwa Wan,WS026
Merit Industrial Centre B,Industrial,94 To Kwa Wan Road,,1986 Year,12 Floor(s),,4,https://hkis.centanet.com/oir/DgmmCoZeDgdHQEohPD48PCM-NyM-NyE-SzhISjxIPTw2Okw6TUw2Nzs5PjtKOEg_TUs2SDc5NyBkfmtp.jpg,Kowloon,To Kwa Wan,WS026
Freder Centre,Industrial,3 Mok Cheong Street,,1979 Year,4 Floor(s),,1,https://hkis.centanet.com/oir/WV7xXdEJWVAQFx12a2lpYXRpb3RrYXZrbGhqaXczKT4=.jpg,Kowloon,To Kwa Wan,WS026
Merit Industrial Centre A,Industrial,94 To Kwa Wan Road,,1986 Year,12 Floor(s),,4,https://hkis.centanet.com/oir/AQapBYlRAQhIT0UuMzEzMywxOCwxOC5EQDJDM0I2Qjk5MkU1NUAxQzA3NzgwQzI1MDBDMUQ2RS9rcWRm.jpg,Kowloon,To Kwa Wan,WS026
Shun Luen Factory Building,Industrial,86 To Kwa Wan Road,,1965 Year,12 Floor(s),,1,https://hkis.centanet.com/oir/Wl3yXtIKWlMTFB51aGpraHdqY3doY3VuaWtqb3QwKj0=.jpg,Kowloon,To Kwa Wan,WS026
Sui Ying Industrial Building,Industrial,1 Yuk Yat Street,,1965 Year,11 Floor(s),,1,https://hkis.centanet.com/oir/VlH-Ut4GVl8fGBJ5ZGZnZHtmb3tkb3liZWZmbng8JjE=.jpg,Kowloon,To Kwa Wan,WS026
Tung Nam Factory Building,Industrial,40 Ma Tau Kok Road,,1970 Year,11 Floor(s),,1,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhpanVpaHVqYXdsa2thbHYyKD8=.jpg,Kowloon,To Kwa Wan,WS026
3 Yuk Yat Street,Industrial,3 Yuk Yat Street,,1971 Year,11 Floor(s),,1,https://hkis.centanet.com/oir/X1j3W9cPX1YWERtwbW9vZ3JvaXJtZ3Btam5pbHE1Lzg=.jpg,Kowloon,To Kwa Wan,WS026
Kai It Building,Industrial,15 Mok Cheong Street,,1965 Year,5 Floor(s),,1,https://hkis.centanet.com/oir/VVL9Ud0FVVwcGxF6Z2VkZ3hkZXhnbHphZmFhZns_JTI=.jpg,Kowloon,To Kwa Wan,WS026
Fook Shing Industrial Building,Industrial,1 Yuk Yat Street,,1974 Year,12 Floor(s),,1,https://hkis.centanet.com/oir/WV7xXdEJWVAQFx12a2loa3RpYHRrYHZtamluaXczKT4=.jpg,Kowloon,To Kwa Wan,WS026
Cheong Wah Factory Building,Industrial,39-41 Sheung Heung Road,,1963 Year,11 Floor(s),,1,https://hkis.centanet.com/oir/VlH-Ut4GVl8fGBJ5ZGZnZHtnZntkb3liZWViYXg8JjE=.jpg,Kowloon,To Kwa Wan,WS026
Newport Centre Phase II,Industrial,116 Ma Tau Kok Road,,1981 Year,3 Floor(s),Sun Hung Kai Properties Limited,1,https://hkis.centanet.com/oir/XFv0WNQMXFUVEhhzbmxsZHFsanFuZHNuaW5vanI2LDs=.jpg,Kowloon,To Kwa Wan,WS026
Kapok Industrial Building,Industrial,373 To Kwa Wan Road,,1966 Year,11 Floor(s),,1,https://hkis.centanet.com/oir/Wl3yXtIKWlMTFB51aGpraHdqY3doY3VuaWppbXQwKj0=.jpg,Kowloon,To Kwa Wan,WS026
Lucky Building (TKW),Industrial,3-5 San Ma Tau Street,,1965 Year,8 Floor(s),,2,https://hkis.centanet.com/oir/Xln2WtYOXlcXEBpxbG5vbHNvbnNsZ3FqbW1tZnA0Ljk=.jpg,Kowloon,To Kwa Wan,WS026
Newport Centre Phase I,Industrial,118 Ma Tau Kok Road,,1979 Year,6 Floor(s),Sun Hung Kai Properties Limited,,https://hkis.centanet.com/oir/X1j3W9cPX1YWERtwbW9vZ3JvaXJtZ3BtaWhmZnE1Lzg=.jpg,Kowloon,To Kwa Wan,WS026
Wearbest Building Phase II,Industrial,66-68 To Kwa Wan Road,,1971 Year,13 Floor(s),,3,https://hkis.centanet.com/oir/VFP8UNwEVF0dGhB7ZmRlZnlkbXlmbXtgZ2VmbXo-JDM=.jpg,Kowloon,To Kwa Wan,WS026
Luen Fat Mansion (TKW),Industrial,35-37 Sheung Heung Road,,1958 Year,7 Floor(s),,,https://hkis.centanet.com/oir/dHPccPwkdH09OjBbRkRGR1lFRFlEQls3MTI2MTUwRzcyMDVAQkIyNTJFRERFQkYwRTAwMUw1QloeBBET.jpg,Kowloon,To Kwa Wan,WS026
China Industrial Building,Industrial,153-155 Kowloon City Road,,1971 Year,11 Floor(s),,1,"/_ipx/q_80,s_220x165/images/no-photo.png",Kowloon,To Kwa Wan,WS026
Fung Yu Industrial Building,Industrial,41 Ngan Hon Street,,1971 Year,13 Floor(s),,1,https://hkis.centanet.com/oir/UlX6VtoCUlsbHBZ9YGJjZn9jY39gY31nY2tkZXw4IjU=.jpg,Kowloon,To Kwa Wan,WS026
Oriental Daily News Building,Industrial,6 Kwei Chow Street,,1971 Year,12 Floor(s),,,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhpanVoYXVqYXdsamFvYXYyKD8=.jpg,Kowloon,To Kwa Wan,WS026
Gee Luen Chang Industrial Building,Industrial,11 Yuk Yat Street,,1981 Year,12 Floor(s),,3,https://hkis.centanet.com/oir/X1j3W9cPX1YWERtwbW9vZ3JvaXJtZ3Btam5saXE1Lzg=.jpg,Kowloon,To Kwa Wan,WS026
On Lok Factory Building,Industrial,95-97 Ha Heung Road,,1964 Year,11 Floor(s),,,https://hkis.centanet.com/oir/V1D_U98HV14eGRN4ZWdmYnpmZXplb3hhZWFgYHk9JzA=.jpg,Kowloon,To Kwa Wan,WS026
World-Wide Industrial Building,Industrial,33 To Kwa Wan Road,,1971 Year,11 Floor(s),,,https://hkis.centanet.com/oir/W1zzX9MLW1ISFR90aWtqaXZrYnZpYnRvaGpqbnUxKzw=.jpg,Kowloon,To Kwa Wan,WS026
92 Sung Wong Toi Road,Industrial,92 Sung Wong Toi Road,,1965 Year,5 Floor(s),,,https://hkis.centanet.com/oir/VFP8UNwEVF0dGhB7ZmRlZnllZHlmbXtgZ2dsbXo-JDM=.jpg,Kowloon,To Kwa Wan,WS026
Ting Sun Plaza,Industrial,33-37 Sheung Heung Road,,1962 Year,9 Floor(s),,,"/_ipx/q_80,s_220x165/images/no-photo.png",Kowloon,To Kwa Wan,WS026
United Daily News Centre,Industrial,21 Yuk Yat Street,,1995 Year,16 Floor(s),,,https://hkis.centanet.com/oir/XFv0WNQMXFUVEhhzbmxtbnFsZXFuZXNob2xraXI2LDs=.jpg,Kowloon,To Kwa Wan,WS026
K.K. Industrial Building,Industrial,5 Mok Cheong Street,,1977 Year,8 Floor(s),,1,https://hkis.centanet.com/oir/V1D_U98HV14eGRN4ZWdmZXpmZ3plbnhjZGNmY3k9JzA=.jpg,Kowloon,To Kwa Wan,WS026
Wearbest Building Phase I,Industrial,60-64 To Kwa Wan Road,,1958 Year,9 Floor(s),,1,https://hkis.centanet.com/oir/WV7xXdEJWVAQFx12a2loa3RpYHRrYHZtamhrbXczKT4=.jpg,Kowloon,To Kwa Wan,WS026
Wacker Industrial Building,Industrial,11 Mok Cheong Street,,1954 Year,5 Floor(s),,,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhpanVpaHVqYXdsa2xrYXYyKD8=.jpg,Kowloon,To Kwa Wan,WS026
New Lee Wah Centre,Industrial,88 To Kwa Wan Road,,1997 Year,19 Floor(s),,1,https://hkis.centanet.com/oir/dnHecv4mdn8_ODJZREZERFtGT1tGT1kwRUJOR0RONEMwN0ZCNEdFT0NETzRCMEMwQUc1QU9AQlgcBhMR.jpg,Kowloon,To Kwa Wan,WS026
Shun Wai Industrial Building,Industrial,15 Yuk Yat Street,,1974 Year,12 Floor(s),,2,https://hkis.centanet.com/oir/Wl3yXtIKWlMTFB51aGpraHdqY3doY3VuaWpsaHQwKj0=.jpg,Kowloon,To Kwa Wan,WS026
Gee Chang Industrial Building,Industrial,108 Lok Shan Road,,1970 Year,11 Floor(s),,1,https://hkis.centanet.com/oir/XVr1WdUNXVQUExlyb21tZXBta3BvZXJvaGxuaXM3LTo=.jpg,Kowloon,To Kwa Wan,WS026
Tai Chiap Factory Building,Industrial,17 Yuk Yat Street,,1974 Year,11 Floor(s),,,https://hkis.centanet.com/oir/W1zzX9MLW1ISFR90aWtqaXZrYnZpYnRvaGtvanUxKzw=.jpg,Kowloon,To Kwa Wan,WS026
Luen Ming Hing Factory Building,Industrial,36 Mok Cheong Street,,1970 Year,11 Floor(s),,11,https://hkis.centanet.com/oir/YGfIZOgwYGkpLiRPUlBSU01RUE1RU09RViEhISUjWVZTUlFUUyIkWFAkVFYhJlVWVlNRJlMmWU4KEAc=.jpg,Kowloon,To Kwa Wan,WS026
Man Shun Factory Building,Industrial,20 Chi Kiang Street,,1972 Year,13 Floor(s),,,https://hkis.centanet.com/oir/UlX6VtoCUlsbHBZ9YGJjYH9ia39ga31mYGtlYXw4IjU=.jpg,Kowloon,To Kwa Wan,WS026
31 Sheung Heung Road,Industrial,31 Sheung Heung Road,,1958 Year,4 Floor(s),,,"/_ipx/q_80,s_220x165/images/no-photo.png",Kowloon,To Kwa Wan,WS026
Acro Industrial Building,Industrial,19 Yuk Yat Street,,1978 Year,13 Floor(s),,,https://hkis.centanet.com/oir/U1T7V9sDU1oaHRd8YWNiYX5jan5hanxnYGNnan05IzQ=.jpg,Kowloon,To Kwa Wan,WS026
Tai Shing Commercial (Yaumati) Building,Office,498-500 Nathan Road,"1,692 - 2,450ft² approx",1974 Year,23 Floor(s),,14,https://hkis.centanet.com/oir/QkXqRsoSQksaGA5tcHJzdG9ycG9zd21zcnRxdnRsCBIF.jpg,Kowloon,Yau Ma Tei,WS021
Bangkok Bank Building,Office,490-492 Nathan Road,"1,674 - 2,250ft² approx",1976 Year,23 Floor(s),,7,https://hkis.centanet.com/oir/QkXqRsoSQksaGA5tcHJzdG9ycG9zd21zcnRwd3RsCBIF.jpg,Kowloon,Yau Ma Tei,WS021
Ginza Square,Office,565-567 Nathan Road,"2,438 - 5,145ft² approx",1992 Year,23 Floor(s),Sino Land Company Limited,4,https://hkis.centanet.com/oir/QUbpRckRQUgZGw1uc3Fwd2xxcGxzdm5wcXdwdXRvCxEG.jpg,Kowloon,Yau Ma Tei,WS021
Kowloon Building,Office,555 Nathan Road,"4,383 - 5,355ft² approx",1988 Year,23 Floor(s),,1,https://hkis.centanet.com/oir/TUrlScUdTUQVFwFif318e2B9fGB_emJ8fXt8eHVjBx0K.jpg,Kowloon,Yau Ma Tei,WS021
Cainiao Smart Gateway,Industrial,8 Chun Yue Road,,,12 Floor(s),,,https://hkis.centanet.com/oir/aG_AbOA4aGEhJixHWlhaXEVYXEVYXUcuX14sKl5bUFpaLS1cWVApUClYKVBaLCpdXylaKy0sWEYCGA8=.jpg,NT,Island District,WS044
Fuk Shing Commercial Building,Industrial,28 On Lok Mun Street,,1999 Year,6 Floor(s),Golden Opportunities Development Limited,2,https://hkis.centanet.com/oir/W1zzX9MLW1ISFR90aWtqaXZraXZqanRobGlpbXUxKzw=.jpg,NT,Fanling,WS052
Raleigh Centre,Industrial,9 Yip Cheong Street,,1989 Year,6 Floor(s),Sino Land Company Limited,13,https://hkis.centanet.com/oir/UlX6VtoCUlsbHBZ9YGJjZn9ian9iY31nYmBhYHw4IjU=.jpg,NT,Fanling,WS052
World Trade Square,Industrial,21 On Lok Mun Street,,1994 Year,5 Floor(s),E. Wah Realty Limited,7,https://hkis.centanet.com/oir/UVb5VdkBUVgYHxV-Y2FgZXxhaXxhZH5kYWVkZH87ITY=.jpg,NT,Fanling,WS052
Lincoln Centre,Industrial,20 Yip Fung Street,,1993 Year,5 Floor(s),Sino Land Company Limited,2,https://hkis.centanet.com/oir/VVL9Ud0FVVwcGxF6Z2VkYXhlbXhlYXpgZWZkZns_JTI=.jpg,NT,Fanling,WS052
Dormind Industrial Building,Industrial,13 Yip Fung Street,,1989 Year,5 Floor(s),,3,https://hkis.centanet.com/oir/WF_wXNAIWFERFhx3amhpbHVoYHVobHdtaGpgbnYyKD8=.jpg,NT,Fanling,WS052
Sun Ling Plaza,Industrial,30 On Kui Street,,1995 Year,5 Floor(s),,1,https://hkis.centanet.com/oir/Xln2WtYOXlcXEBpxbG5vanNuZnNuaHFrbmtqZ3A0Ljk=.jpg,NT,Fanling,WS052
Cardinal Industrial Building,Industrial,17 On Lok Mun Street,,1990 Year,5 Floor(s),Sun Hung Kai Properties Limited,1,https://hkis.centanet.com/oir/X1j3W9cPX1YWERtwbW9ua3JvZ3JvanBqb2tmaHE1Lzg=.jpg,NT,Fanling,WS052
Kawada Plaza,Industrial,1 On Kui Street,,2015 Year,6 Floor(s),,1,https://hkis.centanet.com/oir/WV7xXdEJWVAQFx12a2lobHRoa3RranZva29saXczKT4=.jpg,NT,Fanling,WS052
Festigood Centre,Industrial,8 Lok Yip Road,,1991 Year,5 Floor(s),,1,https://hkis.centanet.com/oir/UFf4VNgAUFkZHhR_YmBhZH1gaH1gZX9lYGNnYX46IDc=.jpg,NT,Fanling,WS052
Hong Leong Plaza Phase 1,Industrial,33 Lok Yip Road,,1992 Year,6 Floor(s),,1,https://hkis.centanet.com/oir/V1D_U98HV14eGRN4ZWdmY3pnb3pnY3hiZ2RiYnk9JzA=.jpg,NT,Fanling,WS052
