Date,Address,Price,Area,Ft_Price,Agency
2025-01-14,滙都 2期 滙都 II 5座 8樓 A03室,$454.77萬,431呎,"@$10,552",土地註冊處
2025-01-14,滙都 2期 滙都 II 5座 9樓 A10室,$354.82萬,338呎,"@$10,498",土地註冊處
2025-01-14,滙都 2期 滙都 II 6座 6樓 B01室,$456.91萬,437呎,"@$10,456",土地註冊處
2025-01-14,滙都 2期 滙都 II 6座 7樓 A07室,$448.7萬,433呎,"@$10,363",土地註冊處
2025-01-14,滙都 2期 滙都 II 6座 12樓 A09室,$507.44萬,450呎,"@$11,276",土地註冊處
2025-01-14,凱和山 3座 2樓 A室,$640.71萬,691呎,"@$9,272",土地註冊處
2025-01-14,維港．雙鑽 1A座 8樓 A室,$905萬,493呎,"@$18,357",土地註冊處
2025-01-14,深灣軒 1座 45樓 A室,$775萬,488呎,"@$15,881",土地註冊處
2025-01-14,凱樂苑 A座 (凱碧閣) 4樓 6室,$410萬,391呎,"@$10,486",土地註冊處
2025-01-14,顯明苑 27樓 6室,$378萬,540呎,"@$7,000",土地註冊處
2025-01-14,港島南岸 1期 晉環 1座 (1B) 21樓 B室,$660.3萬,290呎,"@$22,769",土地註冊處
2025-01-14,Upper Central 21樓 D室,$624.9萬,244呎,"@$25,611",土地註冊處
2025-01-14,Hollywood Hill 26樓 A室,$925萬,--,--,土地註冊處
2025-01-14,嘉匯 8座 6樓 E室,$538萬,349呎,"@$15,415",土地註冊處
2025-01-14,凱和山 3座 5樓 B室,$433.38萬,471呎,"@$9,201",土地註冊處
2025-01-14,樂悠居 25樓 8室,$540萬,420呎,"@$12,857",土地註冊處
2025-01-14,慧景閣 5樓 D室,$385萬,418呎,"@$9,211",土地註冊處
2025-01-14,維港滙 3期 1座 (1B) 18樓 A室,"$1,208萬",524呎,"@$23,053",土地註冊處
2025-01-14,黃埔花園 12期 銀竹苑 7座 4樓 B室,$952萬,729呎,"@$13,059",土地註冊處
2025-01-14,青山道473A號 八樓 473A號,$489.3萬,924呎,"@$5,295",土地註冊處
2025-01-14,港島南岸 3C期 Blue Coast II 3座 22樓 J室,"$1,653.7萬",729呎,"@$22,684",土地註冊處
2025-01-14,新峰花園 4期 御峰豪園 28座 8樓 D室,$539.8萬,590呎,"@$9,149",土地註冊處
2025-01-14,麗港城 1期 14座 27樓 F室,$550萬,517呎,"@$10,638",土地註冊處
2025-01-14,嘉輝大廈 八樓 C室,"$1,110萬",842呎,"@$13,183",土地註冊處
2025-01-14,豐裕大廈 16樓 F室,$390萬,336呎,"@$11,607",土地註冊處
2025-01-14,夏蕙閣 16樓 D室,$280萬,207呎,"@$13,527",土地註冊處
2025-01-14,凱和山 3座 8樓 J室,$395.62萬,384呎,"@$10,303",土地註冊處
2025-01-14,光華大廈 十樓 C室(NO. 273),$485萬,603呎,"@$8,043",土地註冊處
2025-01-14,Wetland Seasons Park 2期 3座 1樓 A6室,$398萬,409呎,"@$9,731",土地註冊處
2025-01-14,新都苑 C座 四樓 C1室,$198萬,401呎,"@$4,938",土地註冊處
2025-01-14,富康花園 車位 2樓 207號,$88萬,--,--,土地註冊處
2025-01-14,世界花園 百合閣 (4座) 3樓 C室,"$1,450萬","1,255呎","@$11,554",土地註冊處
2025-01-14,珍寶閣 15樓 H室,$418萬,401呎,"@$10,424",土地註冊處
2025-01-14,沙田第一城 2期 23座 2樓 H室,$396萬,327呎,"@$12,110",土地註冊處
2025-01-14,富景花園 1座 12樓 A室,$580萬,592呎,"@$9,797",土地註冊處
2025-01-14,太明樓 十一樓 A室,$280萬,408呎,"@$6,863",土地註冊處
2025-01-14,美孚新邨 5期 蘭秀道2-4號 19樓 2號D室,$672萬,672呎,"@$10,000",土地註冊處
2025-01-14,天賦海灣 2期 溋玥 15座 16樓 C室,"$1,350萬","1,135呎","@$11,894",土地註冊處
2025-01-14,雍翠豪園 2座 31樓 E室,$520萬,491呎,"@$10,591",土地註冊處
2025-01-14,曦巒 20樓 C室,$718萬,428呎,"@$16,776",土地註冊處
2025-01-14,海景大廈 十五樓 43號,"$1,060萬","1,399呎","@$7,577",土地註冊處
2025-01-14,譽．港灣 1B座 16樓 B室,$800萬,534呎,"@$14,981",土地註冊處
2025-01-14,德民大廈 4樓 C室,$380萬,321呎,"@$11,838",土地註冊處
2025-01-14,黃埔花園 2期 錦桃苑 4座 15樓 D室,$590萬,466呎,"@$12,661",土地註冊處
2025-01-14,美孚新邨 1期 百老匯街5-7號 20樓 7號B室,$570萬,719呎,"@$7,928",土地註冊處
2025-01-14,勤業樓 三樓 D室,$150萬,393呎,"@$3,817",土地註冊處
2025-01-14,康寧大廈 康寧道79-89號 八樓 F1室(89號後座),$290萬,510呎,"@$5,686",土地註冊處
2025-01-14,嘉威大廈 A座 二十五樓 1室,$352萬,282呎,"@$12,482",土地註冊處
2025-01-14,兆華大廈 6樓 A室,$330萬,263呎,"@$12,548",土地註冊處
2025-01-14,富康花園 車位 2樓 270號,$88萬,--,--,土地註冊處
2025-01-14,愉城苑 城康閣 (D座) 七樓 4室,$495萬,492呎,"@$10,061",土地註冊處
2025-01-14,瓏璽 8座 8樓 A室,"$2,160萬","1,225呎","@$17,633",土地註冊處
2025-01-14,菁雅居 27座 1樓 D室,$368萬,517呎,"@$7,118",土地註冊處
2025-01-14,青富苑 A座 40樓 36室,$253.98萬,--,--,土地註冊處
2025-01-14,愉景灣 12期 海澄湖畔二段 40座 6樓 C室,$420萬,442呎,"@$9,502",土地註冊處
2025-01-14,榮慧苑 1樓 A室,"$1,150萬",835呎,"@$13,772",土地註冊處
2025-01-14,Novo Land 3B期 Fiskars 2B座 29樓 H室,$570.55萬,440呎,"@$12,967",土地註冊處
2025-01-14,冠山苑 26樓 5室,$356.38萬,--,--,土地註冊處
2025-01-14,嘉亨灣 1座 31樓 A室,"$1,332.8萬",658呎,"@$20,255",土地註冊處
2025-01-14,啟德道23號 四樓 23號,$574萬,676呎,"@$8,491",土地註冊處
2025-01-14,龍譽 2B座 8樓 F室,"$1,800萬",865呎,"@$20,809",土地註冊處
2025-01-14,富業大廈 3樓 C室,$310萬,253呎,"@$12,253",土地註冊處
2025-01-14,翠擁華庭 8座 6樓 B室,$760萬,844呎,"@$9,005",土地註冊處
2025-01-14,Yoho Town 1期 3座 39樓 H室,$555萬,433呎,"@$12,818",土地註冊處
2025-01-14,金龍大廈 B座 14樓 4室,"$1,630萬","1,143呎","@$14,261",土地註冊處
2025-01-14,蔚華閣 12樓 B室,"$1,138萬",659呎,"@$17,269",土地註冊處
